title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
Mishanya,Мишаня,,сильный,120,100,,1,12,10,сильная,средняя,средняя,"                        Красивейший цветок розы Мишаня не может остаться в тени! Крупный бутон (10-12 см) распускается пышно и величаво, издает сильный, крепкий сладкий аромат, оставляя воспоминания о себе на долгое время! Саженцы роз этого сорта хочется видеть на своём участке все в большем количестве, если такая роза приобретается один раз, то, скорее всего, от повторной покупки Вы уже не сможете удержаться! Куст достаточно высокий - 100-120 см, на каждом стебле растет отдельный бутон. Цветы неплохо переживают холода, а также имеют хорошую устойчивость к мучнистой росе, болезням и дождю.   ",,hybrid_tea_rose,yes,mishanya
,Ностальжи,Двухцветный,Средний,90,70,3,1,12,10,сильная,средняя,средняя,,"Evers, Германия, 1995",hybrid_tea_rose,yes,nostalzhi
,Омаж а Барбара,Красный,Слабый,90,70,3,1,10,8,средняя,средняя,средняя,"                        Роза , созданная Анри Дельбар, с цветками необычного насыщенного глубокого красного цвета с оттенками чёрного бархата и нежным блеском с оборотной стороны лепестков.  Бутон черно-красный, заостренный. Одиночные цветки на длинных стеблях очень привлекательны. Темно-красный цветок с высоким центром по мере распускания становится бархатисто-черно-красным, волнистые лепестки изящно драпируют центр махрового чашевидного цветка диаметром 7 - 8 см.  Аромат нежный, легкий. Продолжительность цветения является исключительной!  Куст компактный, высотой до 100 см. листва зеленая, матовая. Устойчивость к заболеваниям очень высокая, морозостойкий сорт, хорошо переносит жаркое лето.","Delbard, Франция, 2004",hybrid_tea_rose,yes,omazh-a-barbara
Pashmina Summerhouse,Пашмина Саммерхаус,Розовый,Слабый,70,50,5,3,6,5,слабая,средняя,средняя,"                        Цветки кремовые, с нежно-розовым центром, густомахровые (до 50 лепестков). Средний диаметр 5 см. Цветки мелкие или средних размеров, в кистях, чашевидные.","Kordes Германия, 2003",hybrid_tea_rose,yes,pashmina
Pink Intuition,Пинк Интуишн,Розовый,Слабый,100,70,3,1,12,10,средняя,сильная,сильная,"Ещё один потрясающий саженец Пинк Интуишн спешит украсить Ваш сад! Бутоны растения густые, махровые, достаточно крупные, достигают в диаметре от 10 до 12 см, бутоны имеют приятный аромат. Необычная расцветка напоминает структуру мрамора. Этот визуальный эффект возникает в результате удачного сочетания нежно-розового фона с ярко-розовыми, или даже малиновыми, полосками, создающими впечатление, что кто-то небрежно, на скорую руку, взмахнул кистью, нарисовав их на идеально подходящем фоне. Цветение одиночное (по одному цветку на цветоносе).    ",,hybrid_tea_rose,yes,pink-intuishn-pink-intuition
,Пинк Пиано,Розовый,Средний,130,110,3,1,8,6,сильная,сильная,сильная,,"Tantau, Германия,2009",hybrid_tea_rose,yes,pink-piano
Pink X-Pression,Пинк Экспрешн,Розовый,Средний,120,100,,1,12,10,сильная,сильная,сильная,,,hybrid_tea_rose,yes,pink-ekspreshn-
Pitahaya,Питахайя,Зеленый,средний,110,70,,1,10,8,средняя,средняя,средняя,"                        Роза сорта Pitahaya (Питахайа) отличается своими классическими тугими бутонами нежного розового оттенка. С внешней стороны цветки слегка салатовые, а изнутри по мере распускания – абрикосово-розовые. Лепестков очень много, они гармонично сочетаются с темными блестящими листьями. Располагать кустарник лучше на солнце в богатой гумусом почве, суглинистой с хорошей воздухопроницаемостью и влагоемкостью. Растение средне устойчиво к поражению заболеваниями и вредителями, оно часто встречается в качестве украшения групповых посадок или разводится для срезки и флористики.   ",,hybrid_tea_rose,yes,pitakhaya
,Пич Экспрешн,Абрикосовый,Средний,100,80,3,1,12,10,сильная,сильная,сильная,"                        Роза чайно-гибридная Пич Экспрешн - невообразимо нежный и приятный сорт роз. Цвет лепестков персиковый. Цветки махровые до 60 лепестков, крупные - до 12 см в диаметре. Лепестки с фестончатым краем. Бутоны большие, округлые, высотой до 10 см. Долго держатся на кусте и в срезке около 10-14 дней. Куст розы густой, вертикальный, стебель мощный, высотой до 100 см. Устойчивость к болезням высокая, морозостойкость высокая",,hybrid_tea_rose,yes,pich-ekspreshn
Pride of Jane,Прайд оф Джейн,Розовый,Слабый ,100,80,3,1,12,10,сильная,сильная,сильная,,,hybrid_tea_rose,yes,prayd-of-dzheyn-
Princesse Charlene de Monaco,Принцесса Шарлен де Монако,,,,,,,,,,,,,,hybrid_tea_rose,yes,printsessa-sharlen-de-monako
Ломоносов,Пьер Ардити,Белый,Сильный,100,90,,1,15,12,сильная,сильная,сильная,"                        Очень ароматный сорт из серии ""Романтика"" с крупными цветками чистого белого цвета в пышной и торжественной чашеобразной форме, отлично оттеняемыми тёмно-зелёной листвой. Аромат интенсивный фруктовый (персик, груша, экзотические фрукты). Цветение обильное, непрерывное. Хорошая устойчивость к болезням.",,hybrid_tea_rose,yes,per-arfiti
Pierre Cardin,Пьер Карден,Полосатые,Сильный,100,80,,1,12,10,слабая,сильная,сильная,"                        Роскошный крупноцветковый сорт для любителей редкостей. Розовые лепестки усыпаны крапинками более темного цвета. Цветки из примерно 32 лепестков обладают насыщенным ароматом майской розы с зелеными гесперидными нотами. Сорт очень устойчив к заболеваниям и зимостойек. Куст ветвистый, с множеством побегов. Диаметр цветка 12 см. Высота 80-100 см.",,hybrid_tea_rose,yes,per-karden
Red Intuition,Ред Интуишн,Полосатые,Слабый,120,100,,1,12,11,слабая,средняя,средняя," Чайно-гибридная срезочная роза Ред Интуишн подойдёт для тех, кому нравятся привычные образы в сочетании с чем-то новым.  Цвет бутона характеризуют и бордовым, и гранатово-красным, и малиновым, и темно-красным с более светлой полосой. Каждый видит эту яркую розу в своём ракурсе. На наш взгляд, цветы этой розы имеют «тигровую» расцветку розово-красных тонов, которые настолько гармонично сочетаются, что создается впечатление единого цвета (темно-розовый с красными продольными, рваными полосами с внешней стороны лепестка, «пропечатанные» с внутренней). Бутоны высокие, классической формы. Махровые цветы (около 45 лепестков) достигают диаметра 12 см, но при обычном уходе следует рассчитывать на десятисантиметровые цветы. Аромат у цветов легкий. Цветение длительное, обильное. На одном стебле, как правило, один цветок. Сорт имеет достаточно высокие показатели устойчивости к морозам и болезням. Сорт роз Ред Интуишин универсального назначения. В миксбодерах, а также в одиночных посадках необычная окраска будет ярким акцентом, приятной ноткой, тогда как клумбовые посадки будут сливаться в однотонный, красный цвет, особенно, на расстоянии.   ",,hybrid_tea_rose,yes,red-intuishn-red-intuition
Piano,Ред Пиано,Красный,слабый,130,100,5,3,8,6,слабая,сильная,сильная,"                        Выдающаяся ярко-красная ностальгическая чайно-гибридная роза Пиано (Piano), которая цветет в небольших соцветиях на толстых стеблях. Цветки плотные густомахровые , шаровидные с отличной устойчивостью к дождю. Отлично подходят для выращивания на открытом воздухе. Кожистая, темно-зеленая листва обладает высокой устойчивостью к грибковым заболеваниям. Куст высотой 100-130 см подходит для создания клумб и озеленения общественных мест.","Tantau, Германия",hybrid_tea_rose,yes,piana
Samaritan,Самаритан,Абрикосовый,Сильный ,80,60,3,1,10,9,средняя,средняя,средняя,"                        Cорт входит в серию «Английские легенды» («English Legend») и сочетает в себе форму и аромат старинных роз, интересный цвет, обильное цветение и высокую устойчивость к болезням. Цветок квартированный, красивого розово-абрикосового цвета, со множеством слегка волнистых лепестков, крупных снаружи и уменьшающихся в размере к центру. Цветение ранее, по одному или в небольших соцветиях, цветок держится долго, цветение обильное, повторное. Листва блестящая, средне-зелёная, с высокой устойчивостью к заболеваниям. Заказать саженцы роз Самаритан  в Москве можно, нажав кнопку ""в корзину""! ","Harkness, Великобритания,1988",hybrid_tea_rose,yes,Samaritan
Vuvuzela Sweet,Свит Вувузела,Абрикосовый,Слабый,90,70,,1,10,8,средняя,сильная,сильная,                       ,De Ruiter Нидерланды,hybrid_tea_rose,yes,svit-vuvuzela
Super Green,Супер Грин,Зеленый,Слабый,100,80,,1,9,7,средняя,средняя,средняя,"Супер Грин (Super Green)- восхищает цветами необычайного зеленого цвета с тонким, нежным ароматом. Цветки крупные, густомахровые, с большим количеством лепестков. Слегка волнистый край лепестка производит впечатление некой воздушности. Высота куста около 80-100 см, диаметр цветка примерно 8-12см. Листья крупные, плотные, немного с блеском. Сорт является морозостойким, устойчив к грибковым заболеваниям.","Alessandro Ghione Италия, 1997",hybrid_tea_rose,yes,super-grin
,Сурир де Хавр,Лососевые,Слабый,110,90,,,12,10,сильная,сильная,сильная,"                        Цветки лососёво-оранжевые с розовыми оттенками, диаметром 9-12 см, махровые с легким ароматом. Цветение обильное, как у флорибунды, повторное. Цветы распускаются медленно, в полуроспуске шаровидные, цвет переливающийся, светящийся изнутри. Листва блестящая, устойчивая к заболеваниям. Куст гармоничный, округлый, высотой 80-100 см. Рекомендуется для миксбордеров. Хорошая зимостойкость.",,hybrid_tea_rose,yes,surir-de-khavr
Tineke,Тенека,Белый,Слабый,150,100,,1,13,12,слабая,средняя,средняя,"                        Царская роза Тенека (Tineke) изначально была выведена для промышленной срезки, но хорошо себя чувствует и в саду в жарком климате, а также в сухую погоду. Цветки крупные, густомахровые, аккуратные округлые бутоны будут распускаться до нескольких дней. Цветки кремово-белые, с чисто-белыми внешними лепестками и лимонным оттенком в центре. Появляются по одному на очень длинных побегах (60-80 см), в воде могут простоять около недели. В хороших условиях сорт быстро растет и распускает все новые и новые цветки. Листва крупная, темная, устойчивая к заболеваниям, куст сильнорослый, прямостоячий.",,hybrid_tea_rose,yes,teneka-tineke
,Флеш Ай,Оранжевый,Стабый,80,50,,1,8,5,сильная,сильная,сильная,"                         Яркие, желто-оранжевые бутоны распускаются,  обнажая зеленую сердцевину цветка - как бы проросшую сквозь бутон зеленую пальмочку.  Эта роза станет  изюминкой вашей коллекции, удивляя и восхищая ваших гостей. Цветки долго стоят в срезке, модная новинка для букетов.                    ",,hybrid_tea_rose,yes,flesh-ay
,Фредерик Мистраль,Розовый,сильный,110,90,,1,11,9,слабая,сильная,сильная,"Сорт саженцев роз Фредерик Мистраль по праву признан одним из 10-ти лучших в мире! Давайте узнаем, почему. Саженцы этого сорта относятся к группе Флорибунда. Высота куста достигает внушительной отметки в 100 см. Количество цветков на стебле варьируется от 3 до 5 шт. Бутоны крупные, густомахровые, диаметром 12-14 см. Такая эффектная роза, помимо всего прочего, еще отличается потрясающим, чувственным, сильным ароматом! Благодаря своим характеристикам, роза пользуется невероятной популярностью и уже стала любимицей многих розоводов! Устойчивость к болезням – средняя, поэтому необходимо своевременно и правильно осуществлять уход за растением.   ",,hybrid_tea_rose,yes,frederik-mictrale
,Хани Дижон,Коричневый,Сильный,150,100,3,1,12,10,сильная,сильная,сильная,"                        Розы с коричневыми цветками до сих пор встречаются в садах не так уж часто, и Honey Dijon - одна из таких роз. Цветки диаметром 10-12 см, классической формы, золотисто-коричневые, хотя от погодных условий цвет цветка может сильно меняться и он может быть, например, как кофе с молоком (на солнце, к сожалению, цветки сильно выгорают). Цветение повторное. В отличие от коричневых роз более ранней селекции, Хани Дижон обладает более обильным цветением и насыщенным ароматом. куст высотой до 1,5 м, листва средне-зелёная.","Sproul, США, 2005",hybrid_tea_rose,yes,khani-dizhon
,Чарминг Пиано,Розовый,Средний,90,70,10,5,8,6,сильная,сильная,сильная," Удивительная форма цветка, насыщенный цвет и изумительный аромат, делает ее изюминкой среди насаждений. Впервые дни, у бутона вид круглого шара, лепестки которого немного выгнуты наружу. Бутон имеет большую плотность так, что не видно раскрывающейся серединки. Со временем цветки приобретают чашевидную форму с очень плотно расположенными лепестками. Не менее 100шт лепестков насчитывается в одной розочке.","Tantau, Германия, 2012",hybrid_tea_rose,yes,charming-piano
Black Magic,Черная Магия,Красный,Слабый,150,100,,1,9,8,средняя,средняя,средняя," Хотя сорт выведен в качестве срезочной розы, Черная Магия (Black Magic) популярна и как садовая роза в жарком сухом климате, включая Австралию, Калифорнию и Южную Африку.  Бутоны настолько темные, что кажутся почти черными. Даже при роспуске лепестки можно назвать красными только ближе к центру, по краям они все равно остаются очень темными. Цветки средних размеров, с красиво отогнутыми вниз лепестками, появляются по одному или иногда до 4 шт. в кистях. Куст сильнорослый, вытянутый, прямостоячий, с темно-зеленой листвой, устойчивой к заболеваниям, обладает бронзовым молодым приростом. Широко распространена в Нидерландах для внутреннего рынка срезки: цветки стоят в вазе до 14 дней.   ",,hybrid_tea_rose,yes,chernaya-magiya-black-magic
Chartreuse de Parme,Шартрез де Парм,Фиолетовый,Средний,100,80,,1,10,9,слабая,средняя,средняя,,,hybrid_tea_rose,yes,shartrez-de-parm
,Шато Барбероллес,Розовый,Слабый,100,90,3,1,10,8,средняя,сильная,сильная,"                        Роза Шато Барбероллес ( CHÂTEAU BARBEYROLLES ) селекции LAPERRIERE . Ее благородный куст украшен романтическими цветами пастельно розовых оттенков с легким пудровым ароматом. Энергичный рост делает его грозной доминантой в саду. Бутон: светло-розовый с темно-розовыми штрихами, бокаловидный. Цветок тёплого розового цвета в центре со светло-розовыми внешними лепестками, старинной формы, от чашевидного до розетковидного , густомахровые, 60 - 80 лепестков в одном цветке. Долго держат форму. Диаметр цветка - 10 - 12 см, аромат лёгкий. Цветение обильное, почти непрерывное, весь сезон. Листва густая, крупная, средне-зелёная, глянцевая, заболеваниям не подвержена. Высота куста 90 - 100 см.","Robert Laperriere Франция, 2015",hybrid_tea_rose,yes,shato-barberolles
Shukrani,Шукрани,Абрикосовый,Слабый ,110,90,,1,10,8,сильная,сильная,сильная,,,hybrid_tea_rose,yes,shukrani
,Эксплорер,Красный,Средний,120,110,3,1,13,11,средняя,сильная,средняя,"                        Роза Эксплорер Explorer  славится своими цветами: крупные, 11-13 см в диаметре, с пышным, наполненным бокалом, который не позывает серединку даже тогда, когда роза полностью раскрывается. А насыщенный, глубокий красный цвет розы Eхplorer просто восхищает! Цвет лепестков этой розы очень насыщенный, почти бардовый, лепестки розы кажутся махровыми и очень плотными. Форма бутона классическая, вытянутая, очень изящная, лепестки аккуратные и плотно прилегают друг к другу. Куст мощный, с прямостоячими побегами, достигает высоты 80-90 см и ширины около 70 см. Листья темно-зеленые, глянцевитые, правильной формы. Растение устойчиво ко всем возможным неблагоприятным условиям окружающей среды – жаре, морозу, затяжным ливням и заболеваниям. Отличается очень ранним цветением, которое опережает многие сорта роз. ",,hybrid_tea_rose,yes,eksplorer
,Эппл Джек,Двухцветный,Слабый,100,80,3,1,8,5,средняя,сильная,сильная,                       ,Нидерланды,hybrid_tea_rose,yes,eppl-dzhek
Etrusca,Этруска,Оранжевый,Средний ,100,80,3,1,10,8,средняя,средняя,средняя,                       ,,hybrid_tea_rose,yes,etruska
,Эшли,Розовый,Слабый,100,80,5,3,12,10,средняя,сильная,сильная,"                        Чайно-гибридная роза с насыщенно-розовыми цветками в старинном стиле, крупными, густомахровыми, почти не выгорающими от времени и солнца. Цветение повторное, обильное; цветки держатся долго и не портятся дождём. Куст высотой 80-100 см, со средне-зелёной полуматовой листвой, устойчивой к болезням.                    ","Christian Evers Германия, 2013",hybrid_tea_rose,yes,eshli
Abracadabra,Абракадабра,,слабый,60,50,,1,7,6,средняя,слабая,средняя,"                        Самый распространенный вопрос при виде этого сорта – «И это действительно роза?». Необычная окраска впечатляет всех. Очень похож на сорт Hocus Pocus, но более полосатый. Цветки некрупные, красные с желтыми полосами. Высота 50-60 см. Срезочный сорт, но может расти в открытом грунте.",,hybrid_tea_rose,yes,abrakadabra
,Айсфогель,Розовый,Очень сильный,120,80,5,3,12,10,сильная,средняя,средняя,"                        Сорт Eisvogel из серии ностальгических роз Тантау ( Rosen Tantau) .  Цветы уникального цвета с привлекательным цветовым контрастом холодного цвета розовой фиалки с теплым медного цвета центром. В полутени цвет переливчатый, сначала розово-лавандовый, затем медленно переходит в медно-оранжевый оттенок в точности как грудка у птички зимородок. Цветы махровые, диаметром 10-12 см, розетковидной формы, лепестки уложены как рюши.  Аромат сильный, опьяняющий, экзотический,чувствуется даже в дождь. Цветение с множеством соцветий, повторное. Куст сильнорослый, прямой, высотой 80-120 см, шириной до 50 см. Сорт отлично подходит для одиночной и групповой посадки, а также для срезки. Срезанные в вазу цветы долго стоят, привнося в дом очарование старинных роз.","Tantau, Германия, 2016",hybrid_tea_rose,yes,aysfogel
Aqua,Аква,Розовый,Слабый,100,80,,1,10,8,средняя,сильная,средняя,"Если Вы истинный ценитель цветов нежных пастельных тонов, то саженцы роз Аква -  то, что Вам нужно!В первую очередь, Вам может приглянуться интересный окрас лепестков: край немного темнее основания. Окраска меняется от одной стадии цветения к другой и, выгорая на солнце, в полном роспуске становится бледно-голубой. Лепестки розы Аква (Aqua) плотные, бутон классической чайно-гибридной формы с высоким бокалом, имеет свойство долго держаться на кусте. Куст средней высоты, прямостоячий, с прочными ровными стеблями. Еще одной особенностью данного сорта является то, что роза практически не имеет шипов.     ","Petrus Nicolaas, Нидерланды",hybrid_tea_rose,yes,aqua
,Ален Сушон,Красный,Очень сильный,110,90,3,1,15,12,сильная,сильная,сильная,"                        Бутон - тёмно-красный, крупный, округлой формы. Цветок - глубокого яркокрасного цвета, плоскочашевидный, квадратными секторами. Цветки достигают 12-13 см в диаметре, густомахровые (90 - 100 лепестков в одном цветке), обладают очень сильным ароматом старой розы с нотками аниса, малины и земляники. Сорт характеризуется легкостью в выращивании, но предпочитает солнечные места. Хорошо подходит для срезки: букеты долго сохраняются и имеют очаровательный аромат. ","Meilland Франция, 2005",hybrid_tea_rose,yes,alen-sushon
Albrecht Durer,Альбрехт Дюрер,,сильный,120,100,,1,8,7,средняя,сильная,сильная,"                        Неотразимая чайно-гибридная роза Albrecht Durer станет изюминкой на Вашем участке!  Цветки у саженцев исключительно крупные, в диаметре достигают 10-12 см. Лепестки приятно удивят своей нежной махровостью, сочетание персикового и абрикосового цвета придает растению уникальности! Куст пышный, хорошо ветвится, достигает наибольшей силы на 2 год после посадки. Самым эффектным способом посадки саженцев роз Albrecht Durer станет групповой способ - собранные вместе кусты этой красивейшей розы будут восхищать и радовать глаз! Аромат, который издают бутоны, напоминает запах фруктов, что, несомненно, очаровывает ещё больше, особенно, если Вы хотите любоваться цветами в срезке!    ",,hybrid_tea_rose,yes,albrecht-durer
Amandine,Амандина,Зеленый,слабый,80,50,,1,14,10,средняя,слабая,слабая," Многие садоводы выбирают чайно-гибридные розы, одной из самых популярных роз данного вида является сорт Амандина (Amandine).  Окраска цветков - зелено–желтая, цветы крупные: 10 – 12 см в диаметре, имеют классическую форму с высоким центром, устойчивые к дождю, без аромата. Бутоны держатся на кусте до 3 недель, а также долго стоят и после срезки, сорт принято считать преимущественно срезочным. Кусты невысокие - до 90 см. Листва светло–зеленая, блестящая. Сорт требует тщательного укрытия на зиму.   Купить саженцы роз Амандина в Москве можно, используя кнопку ""В корзину"". ",Olij Rozen,hybrid_tea_rose,yes,amandin-amandine
Amelie Nothomb,Амели Нотомб,Кремовые,Средний,100,80,3,1,10,8,сильная,сильная,сильная,                       ,,hybrid_tea_rose,yes,ameli-notomb
Henri Matisse,Анри Матисс,Полосатые,Сильный,100,80,3,1,10,9,слабая,средняя,средняя,"                        Роза Анри Матисс яркая, безумно шикарная и элегантная роза, гордость Дома Delbard! Цветки крупные, украшены белым, розовым, красным цветом по воле фантазии и каждый цветок не походит ни на какой другой. Аромат розы и малины. Кусты очень сильные и обильно цветущие, высотой до 100 см. Лёгкий в выращивании сорт. Цветёт с июня по октябрь.    Заказать саженцы роз Анри Матисс  в Москве можно, нажав кнопку ""в корзину""!                    ","Delbard, Франция, 1995",hybrid_tea_rose,yes,anri-matis
,Артур Тосканини,Красный,средний,120,100,,1,12,10,сильная,средняя,средняя," Артуро Тосканини — разновидность чайно-гибридной розы, достигающая в высоту 90–120 см и ширину 60–70 см. Сорт относится к повторноцветущим, благодаря чему будет радовать вас красными цветками с оранжевыми штрихами на протяжении всего сезона. Аромат цветов средний, ненавязчивый. Устойчивость к болезням и вредителям средняя. Роза способна выдерживать понижение температуры до минус 20 градусов, но при этом нуждается в укрытии на зиму.",,hybrid_tea_rose,yes,artur-toskanini
Ascot,Аскот,Малиновый,Слабый,80,60,3,1,12,10,средняя,средняя,средняя,"                        Чайно-гибридная роза с ностальгической формой цветков. Кусты низкорослые, плотные, компактно растущие. Цветки диаметром 10-12 см, фиолетово-пурпурные, шарообразные, густо наполненные лепестками (как у старинных роз), распускаются медленно и источают прекрасный аромат. Устойчивость к настоящей мучнистой росе и чёрной пятнистости хорошая.",Тантау ,hybrid_tea_rose,yes,askot
Aphrodite,Афродита,Розовый,средний,80,60,,1,8,6,сильная,средняя,сильная,"                        Потрясающая компактная роза Афродита способна украсить любую местность! Бутоны саженцев этого сорта чашевидные, не очень крупные (около 8 см в диаметре), источают вполне ощутимый пряный аромат. Благодаря своей привычке медленно распускаться, потрясающе стоят в срезке. Хрустальный розовый цвет выгодно смотрится на фоне темно-зеленой листвы. Растение хорошо переносит дождливую погоду, а также имеет повышенную устойчивость к черной пятнистости.",,hybrid_tea_rose,yes,afrodita
,Ашрам,Оранжевый,Слабый,70,60,,1,15,10,средняя,сильная,сильная,"                        Чайно-гибридная роза с цветками в медно-коричнево-оранжевых тонах. Цветки диаметром 8-11 см, махровые, плоскочашевидные, с хорошей устойчивостью к неблагоприятным погодным условиям (солнце, дождь) и лёгким розово-фруктовым ароматом; на кусте держатся долго. Цветение обильное, повторное. Листва крупная, тёмно-зелёная.","Tantau, 1998",hybrid_tea_rose,yes,ashram
Bounty Way,Баунти Вей,Сиреневый,Слабый ,100,80,,1,12,10,сильная,сильная,сильная,,,hybrid_tea_rose,yes,baunti-vey-
,Беверли,Розовый,,,,,,,,,,," Нежнейший цветок саженца розы Беверли готов к отправке! Красивейшая роза отличается  своими крупными цветками с более темным центром и белым реверсом. Саженцы принесут радость своему обладателю, ведь они цветут до 3-5 бутонов одновременно! Растение обладает прямым кустом, который достигает высотой 100 см, ветки сильные, крепкие. Розы хорошо переносят болезни. Отличительной особенностью саженцев Беверли являются их матовые листочки, а также почти полное отсутствие шипов. Бутоны издают нежный приятный аромат.   ",,hybrid_tea_rose,yes,beverli
,Бенгала,Оранжевый,слабый,80,70,,1,10,8,слабая,слабая,слабая," Один из самых удивительных саженцев - роза Бенгала готова украсить Ваш сад своей уникальной красотой!  Саженец имеет бутоны с розовыми и оранжевыми мазками, полосками на коралловом фоне. Растение будет радовать Вас своим обильным цветением, красавица Бенгала имеет легкий аромат, напоминающий своими нотками запах персика. Кусты своей высотой достигают 80 см, роза средне-устойчива к заболеваниям, в связи с чем требует к себе дополнительной заботы.    ",,hybrid_tea_rose,yes,bengala
,Бианка,Белый,Слабый,80,70,3,1,8,6,сильная,сильная,сильная,"                        Цветки классической формы, в бутоне - с ""зеленцой"", в роспуске - чисто-белые с плотными лепестками, иногда показывает серединку, на побегах - в основном одиночные, редко по 3 штуки. Куст прямостоячий, густооблиственный. Листья крупные, темно-зеленые, полу-глянцевые. Шипы крупные, в малом количестве.   ","Kuhn, Германия, 1987",hybrid_tea_rose,yes,bianka
Burgund,Бургунд,Красный,слабый,150,80,,1,12,10,средняя,средняя,средняя,"                        Аристократичная роза Бургунд заслуживает самое заметное место на даче, благодаря своему праздничному окрасу! Сильнорослые кусты с кожистой зелёной листвой выделяются среди прочих растений. Саженцы этого сорта подарят Вам потрясающие, достаточно крупные (10-12 см в диаметре) бутоны. Махровые цветки распускаются в течение всего сезона, сорт лучше всего сажать в солнечных хорошо проветриваемых местах, чтобы поддерживать иммунитет данного вида роз. Устойчивость к заболеваниям у этого растения хорошая, тем не менее, заботиться об этой зажигательной розе нужно как следует, чтобы она радовала вас не один сезон!    ",,hybrid_tea_rose,yes,burgund
Wasabi,Васаби,Зеленый,Слабый ,120,100,3,1,14,12,сильная,сильная,средняя,                        ,,hybrid_tea_rose,yes,vasabi
Wow,Вау,Оранжевый,Слабый,100,80,,1,14,12,средняя,средняя,средняя,"Роза Вау - это крупноцветковый очаровательный сорт саженцев, который пользуется популярностью у большинства профессиональных садоводов. Растение  имеет крупные оранжево-розовые цветки из 17-25 атласных лепестков, главным образом, одиночные, классической формы, с высоким центром, без запаха. Цветет обычно яркими цветами, с большим количеством лепестков, цветение обильное и неоднократное. Лепестки имеют слегка заостренную форму, цветок устойчив к дождю, но возможно образование веснушек. Бутоны высокие, заостренной бокаловидной формы. Аромат тонкий, едва уловимый. Высота куста достигает 90-100 см. Крайне яркий лососево-оранжевый цвет гладких лепестков несомненно привлечет всеобщее внимание. Бутоны долго сохраняют идеальную форму цветка, хорошо транспортируется, способна стоять в вазе до двух недель, сохраняя при этом свежий вид.    ",,hybrid_tea_rose,yes,vau-wow
,Веддинг Пиано,Кремовые,Средний,110,90,10,5,8,6,сильная,сильная,сильная,"                        Роза Веддинг Пиано (Wedding Piano) - сорт с цветками кремово-белого цвета, которым завершилась разработка кампанией Rosen Tantau знаменитой ностальгической серии Piano®.  Этот сорт необычайно прочный и устойчивый к дождю и грибным заболеваниям. Цветки среднего размера медленно раскрываются в романтические чашеобразные цветки из множества округлых зеленоватого оттенка с малиновыми мазками бутонов, собранных в соцветия. Wedding Piano® также отлично подходит для резки, посадок небольшим массивом, а также в романтических садах в сочетании с многолетниками.","Tantau, Германия, 2014",hybrid_tea_rose,yes,vedding-piano
