title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
,Салманасар,Лососевые,Сильный,150,100,,1,16,14,сильная,сильная,сильная," Коллекция садовой или английской садовой розы, специальная коллекция срезочных сортов. В отличии от многих садовых роз эти сорта медленно раскрываются и долго сохраняют свежесть в вазе. Цветки двухцветные  нежно-розовые   с персиковые оттенками. Яркий приятный аромат",Meilland ,pionovidnye_rozy,yes,salmanasar
Vuvuzela Sweet,Свит Вувузела,Абрикосовый,Слабый,90,70,,1,10,8,средняя,сильная,сильная,                       ,De Ruiter Нидерланды,pionovidnye_rozy,yes,svit-vuvuzela
,Сенлитсу,Розовый,Слабый,100,80,,1,10,8,сильная,сильная,сильная,                       ,"Япония, 2019",pionovidnye_rozy,yes,senlitsu
Spirit of Freedom,Спирит оф Фридом,Розовый,Средний,150,120,3,1,14,12,сильная,сильная,сильная,"                        Сорт, обладающий настоящим шармом старинных роз, с красивыми крупными цветками, напоминающими уменьшенные копии Constance Spry. Они глубоко чашевидные, густомахровые, нежно-розового цвета. С возрастом приобретают сиреневый оттенок. Нежно пахнут миррой. Листва серо-зеленая, превосходно сочетается с цветками. Spirit of Freedom – очень устойчивая к заболеваниям роза. На то, чтобы роза достигла высоты плетистой, требуется время, но мы считаем, что сорт может вырасти до 2,4-2,75 м. Роза одинаково хороша и при выращивании в качестве шраба. Формирует красивый ветвистый куст, нуждается в легкой обрезке. ","Austin, Великобритания,2002",pionovidnye_rozy,yes,spirit-of-fridom
,Тесс,Красный,Слабый,120,110,4,1,10,8,сильная,сильная,сильная,"Тесс - потрясающая свадебная роза королевского глубокого красного цвета, очень английская роза Дэвида Остина. Изящная красота ее цветов с бархатистой текстурой и глубокими оборками лепестков цвета сочной красного оттенка черной смородины и сверкающими золотыми тычинками одновременно драматичны и ностальгичны. Бархатисто-текстурированные и глубокие оборки одновременно драматичны и ностальгичны. Эффектные цветы состоят из множества роскошных темно красного цвета лепестков с оттенками малиново-красного, гранатового. Бутоны округлые с красиво помятыми краями, когда они полностью раскрываются, большие внешние лепестки окружают центральные мелкие взъерошенно приподнятые лепесточки, образуя великолепные розетки в форме очень глубокого блюдца. Цветок густомахровый, состоит из 120 лепестков, чашевидно розетковидной формы, диаметром в среднем от 7 см. Аромат тонкий, с очаровательным оттенком чая. Цветение преимущественно одиночными цветками или небольшими соцветиями до четырех цветков на ветке, непрерывно в течение всего сезона. Куст высотой до 130 см, шириной до 60 см, с темно-зеленой листвой. Цветок держится в вазе более 10 дней, что делает его идеальным для подарков и организации мероприятий.",Austin,pionovidnye_rozy,yes,tess
Tranquillity,Транквилити,Белый,слабый,125,120,5,3,,,средняя,сильная,сильная,"                        Цветы имеют изящную округлую форму с аккуратно уложенными лепестками, образующими идеальную розетку. Бутоны слегка желтоватые, но по мере роспуска цветка лепестки становятся чисто-белыми. Присутствует легкий яблочный аромат. Куст крепкий, в основном с вертикальным характером роста, наверху ветви слегка изгибаются. Так мы получаем идеальный садовый шраб, который, если надо, будет прекрасно смотреться и на клумбе. Растение мощное и здоровое. Листва светло-зеленая, типичная для мускусных роз. Растение практически лишено шипов",,pionovidnye_rozy,yes,trankviliti
William Morris,Уильям Моррис,Розовый,средний,150,120,10,5,10,8,средняя,сильная,сильная,"Уильям Моррис - относительно новый английский сорт, по которому можно судить об успехах этой группы роз. Форма цветков стала еще совершеннее, повторное цветение увереннее, а листва более устойчива к болезням. У сорта William Morris густомахровые чашевидные цветки очень нежной, акварельной окраски, представляющей собой смесь абрикосовых и бледно-розовых тонов. Они чудесно пахнут. Куст быстрорастущий, прямостоячий, ветвящийся, причем ветви изящно поникают в стороны. Листья матовые, серо-зеленые, устойчивы к заболеваниям. Эту розу можно выращивать на опоре (требует подвязывания). В таком случае сорт продают под названием William Morris Climbing.",,pionovidnye_rozy,yes,uilyam-morris
William Shakespeare,Уильям Шекспир 2000,Малиновый,Сильный,120,100,5,3,12,10,средняя,сильная,сильная,"Роза Уильям Шекспир не просто так была названа в честь величайшего писателя всех времён - потрясающие бутоны, распускаясь, заставляют погрузиться в поэзию природы, заманивая своей красотой. В начале цветки данного сорта глубоко чашевидные, затем открываются и становятся более плоскими. Куст прямостоячий, на каждом побеге много цветов. Сильнорослый сорт, быстро образует роскошный, густой куст, очень устойчив к заболеваниям. Цветет крупными кистями, каждая кисть держится более двух недель. Цветки крупные, более 10 см в диаметре, густомахровые, обладают насыщенным запоминающимся ароматом.   ","Austin, Великобритания, 2000",pionovidnye_rozy,yes,uil-yam-shekcpir-william-shakespeare
,Фёрст Леди,Розовый,Слабый,150,120,3,1,10,8,средняя,средняя,средняя,"                        Очень сильное хорошо разветвленное растение высотой от 120 до 150 см с красивыми крупными цветочными кластерами. Цветы нежно розовые , сильно махровые ,их очень много, распускаются очень и очень медленно, устойчивы к дождю. Куст со временем сильно разрастается, поэтому ему нужно место для хорошего развития. Может использоваться всрезке, небольших группах, солитерно. Зимостойкость под укрытием хорошая, сопротивляемость к заболеваниям средняя. тоебуется профилактика.                    ","Tantau Германия, 2005",pionovidnye_rozy,yes,fyerst-ledi
,Французское Платье,Коричневый,Средний,200,120,5,3,10,8,сильная,сильная,сильная,"                        Роза с густомахровыми цветками старомодной формы в розово-сиреневых оттенках с намеком на коричневый в центре. Аромат легкий. Цветение повторное, почти непрерывное. Высота взрослого растения в теплом климате может достигать 2 м и более и выращиваться как плетистая роза, в холодном - около метра и куст выращивать как шраб.  Лучшее местоположение полутень. Листва средне-зеленая, с высокой устойчивостью к болезням. Зона зимостойкости USDA: 6.","Junko Kawamoto Япония, 2011",pionovidnye_rozy,yes,frantsuzskoe-plate
,Чарльз Дарвин,Желтый,Сильный,113,110,,,15,12,сильная,сильная,сильная,"                        Крупные, густомахровые чашевидные, насыщенно желтые цветы с лимонным оттенком  Цветки одни из самых крупных среди всех английских роз в диаметре от 12 до 16 см. Аромат сильный, вкусный , варьирующий между мягким ароматом чайной розы и чистым лимоном. Цветение обильное, с июля до сентября, цветки собраны в соцветия. Кустарник формируется ветвистым , крепким высотой 100-120 см , хорошо нарастающим в ширину до 90-100 см. Лист зеленый, средний, полуглянцевый, почти не имеет шипов.",Austin,pionovidnye_rozy,yes,charlz-darvin
,Чарминг Пиано,Розовый,Средний,90,70,10,5,8,6,сильная,сильная,сильная," Удивительная форма цветка, насыщенный цвет и изумительный аромат, делает ее изюминкой среди насаждений. Впервые дни, у бутона вид круглого шара, лепестки которого немного выгнуты наружу. Бутон имеет большую плотность так, что не видно раскрывающейся серединки. Со временем цветки приобретают чашевидную форму с очень плотно расположенными лепестками. Не менее 100шт лепестков насчитывается в одной розочке.","Tantau, Германия, 2012",pionovidnye_rozy,yes,charming-piano
,Эдит,Коричневый,Сильный,90,70,3,1,12,10,сильная,сильная,сильная,"                        Роза Эдит (Edit) – сорт, представленный ""Компанией David Austin Roses"", входящий в коллекцию свадебных ( Wedding Roses), срезочных роз (Florist Rose, Cut Flower), специально созданных и рекомендуемых David C H Austin для проведения свадеб и других мероприятий. Удивительным выбором Дэвида Остина в коллекцию является сорт Эдит. Цвет Эдит сравним с великолепными отблесками малинового заката в середине лета, ее цветение с ярким характером, воплощающим расслабленную атмосферу тепла, даже когда наступает осень. Эдит - необычная двухцветная роза с оттенками абрикоса, старого золота и желтого цвета центра цветка, обрамленного ореолом нежно розовых внешних лепестков.","Austin, Великобритания, 2015",pionovidnye_rozy,yes,edit
,Эмбридж Роуз,Абрикосовый,Сильный,75,60,3,1,8,7,средняя,средняя,средняя,"                        Невысокая английская роза. Цветки густомахровые, иногда квартированные, фарфорово-розовые, с более темными и теплыми - абрикосовыми - оттенками в центре, выгорают до бледно-розовых. Аромат интенсивный, мирры. Цветение повторное, одиночное, на длинных и тонких побегах, на которых цветки под собственным весом склоняются вниз. Куст невысокий, аккуратный и компактный, листва устойчива к заболеваниям. ","Austin Великобритания, 1990",pionovidnye_rozy,yes,embridzh-rouz
,Ален Сушон,Красный,Очень сильный,110,90,3,1,15,12,сильная,сильная,сильная,"                        Бутон - тёмно-красный, крупный, округлой формы. Цветок - глубокого яркокрасного цвета, плоскочашевидный, квадратными секторами. Цветки достигают 12-13 см в диаметре, густомахровые (90 - 100 лепестков в одном цветке), обладают очень сильным ароматом старой розы с нотками аниса, малины и земляники. Сорт характеризуется легкостью в выращивании, но предпочитает солнечные места. Хорошо подходит для срезки: букеты долго сохраняются и имеют очаровательный аромат. ","Meilland Франция, 2005",pionovidnye_rozy,yes,alen-sushon
,Блоссом Бабблз,Сиреневый,Слабый,80,60,10,5,8,7,сильная,средняя,средняя,"                        Нежная и загадочная кустовая роза Блоссом Бабблз обладает притягательным сиреневым оттенком. Крупные шарообразные бутоны розы удивительно хороши и будто бы пропитаны особой прохладной свежестью. Монобукет из веток кустовой розы Блоссом Бабблз способен покорить сердце искушенной красавицы. В сборных букетах роза эффектно смотрится в сочетании с любыми цветами, особенно интересно дополняя сиреневые и фиолетовые комбинации. ",,pionovidnye_rozy,yes,blossom-babblz
,Веддинг Пиано,Кремовые,Средний,110,90,10,5,8,6,сильная,сильная,сильная,"                        Роза Веддинг Пиано (Wedding Piano) - сорт с цветками кремово-белого цвета, которым завершилась разработка кампанией Rosen Tantau знаменитой ностальгической серии Piano®.  Этот сорт необычайно прочный и устойчивый к дождю и грибным заболеваниям. Цветки среднего размера медленно раскрываются в романтические чашеобразные цветки из множества округлых зеленоватого оттенка с малиновыми мазками бутонов, собранных в соцветия. Wedding Piano® также отлично подходит для резки, посадок небольшим массивом, а также в романтических садах в сочетании с многолетниками.","Tantau, Германия, 2014",pionovidnye_rozy,yes,vedding-piano
,Вояж,Розовый,Очень сильный,100,70,3,1,12,10,средняя,сильная,средняя,"                        Вояж ( Voyage® ) очень здоровая ностальгическая роза с большими нежно розовыми цветами в роспусе до 12 см и с типичным ароматом розы. Цветки в форме розетки красиво расквартированы и постепенно открываются из темно розовых округлых бутонов, чтобы сформировать чашевидный цветок , наполненный многочисленными лепестками. Сорт крепкий , сильнорослый, быстро нарастает от 70 до 120 см высотой, глянцевая ярко зеленая листва исключительно устойчива к таким заболеваниям, как мучнистая роса и черная пятнистость. Voyage® - поовторноцветущая, но довольно поздне цветущая роза , подходит идеально для выращивания в контейнерах и на срезку, а также для посадки небольшими группами , садах и клумб ароматов .","Christian Evers Германия, 2013",pionovidnye_rozy,yes,voyazh
,Вулканика,Красный,Слабый,150,120,5,3,8,7,сильная,сильная,сильная,"                        Вулканика (Vulcanica) - очень интересный и красивый сорт! Цветки шаровидной формы, диаметром 8 см, махровые появляются в соцветиях по 5 - 7 шт. Цветение обильное, волнами в течение всего сезона. Желтые цветки с красными концами, при раскрытие бутона окрашиваются практически в красный цвет. Это происходит из - за того, что красный цвет растекается по мере роспуска бутонов. Такая окраска делает сорт еще более привлекательным.                    ",,pionovidnye_rozy,yes,vulkanika
,Картун,Зеленый,Слабый,120,100,5,3,8,6,средняя,сильная,сильная," Цветки некрупные густомахровые интересной зеленой окраски с розовой каймой по краю волнистых лепестков.Цветки собраны в крупные соцветия. Устойчивость к болезням и зимостойкость высокая. Куст Cartoon достигает в высоту 80 см, а диаметром 80 см. Повторноцветущий сорт. ",Нидерланды,pionovidnye_rozy,yes,kartun
,Квин оф Свиден,Розовый,Средний,120,110,3,1,8,7,слабая,сильная,сильная,"                        Роза необычайной свежести и очарования. Цветки хороши на всех стадиях роспуска. Небольшие округлые бутоны распускаются в глубоко чашевидные цветки, и постепенно раскрываются до слегка чашевидных розеток. Они очень аккуратные и симметричные, что придает им дополнительную прелесть. Цвет нежно-розовый, иногда с абрикосовым оттенком. Куст достаточно низкий и довольно прямостоячий, но ветвистый, с мелкой листвой. Очень устойчив к заболеваниям. Великолепно смотрится в срезке. Легко пахнет миррой. ",Austin,pionovidnye_rozy,yes,kvin-of-sviden
,Кейра,Розовый,Сильный,100,90,,1,10,8,сильная,сильная,сильная,"                        Роза Keira – сорт английских роз, представленный ""Компанией David Austin Roses"" и включенный в коллекцию свадебных срезочных роз, специально созданных и рекомендуемых David C H Austin для проведения свадеб и других мероприятий.  Названный в честь ирландской святой Киары ( Irish Saint Ciara, Keira in Gaelic) седьмого века, этот розовый цветок Дэвида Остина имеет естественный шарм и винтажный стиль. David Austin Keira Garden Rose - роза с великолепной непредсказуемостью цветов. Каждый цветок удивительно индивидуален и отличается по цвету с потрясающим сочетанием розового румянца и крема с мягкими персиковыми бликами. Кремово-розовый цвет с разными оттенками мрамора и более глубокий розовый в центре делают ее очень романтичной. Обилие взъерошенных лепестков придает розе вид пиона, а розовый сладкий аромат мирры с миндалем, марципаном и ванилью напоминает о том, что это садовая роза.  ",,pionovidnye_rozy,yes,keyra
,Лавендер Лэйс,Сиреневый,Слабый,60,40,5,3,8,7,средняя,сильная,сильная,"                        «Лавандовое кружево» — одно название этой розы уже способно привлечь к ней внимание. Интересен её пионовидный бутон, интересны лепестки в этих бутонах с как бы нарочито небрежными, слегка «мятыми» краями. Интересен, конечно же, её цвет — розово-фиолетовый, «лавандовый». Цветки густомахровые, лепестки плотные с гофрированными краешками лепестковБутоны по мере распускания меняют цвет от светло-зеленых травяных оттенков до молочно-белых с зеленоватыми и розоватыми рефлексами. Раскрываясь, розы приобретают нежно розовый цвет, их лепестки кажутся припорошенными тончайшей серебряной пылью.                    ",,pionovidnye_rozy,yes,lavender-leys
,Лемон Рококо,Кремовые,Слабый,100,70,5,3,8,6,сильная,сильная,средняя,"                        Роза Tantau из серии Noblesse® Spray с восхитительными цветками в форме старинных роз, кремово-зеленоватыми в начале цветения и практически совсем белыми ближе к отцветанию. Устойчивость к дождю высокая. Цветение повторное, поодиночке и в соцветиях. Куст гармоничной формы, округлый. Листва тёмно-зелёная, глянцевая. Сорт подходит для рабаток, групп, а также для срезки.","Tantau, Германия",pionovidnye_rozy,yes,lemon-rokoko
Mansfield Park,Мэнсфилд парк,Двухцветный,Слабый ,70,60,5,3,10,8,средняя,сильная,сильная,,Нидерланды,pionovidnye_rozy,yes,mensfild-park
,Мэри Энн,Абрикосовый,Средний,90,70,5,3,10,8,сильная,сильная,сильная,"                        Чайно-гибридная роза с большими, чашеобразными, часто квартированными, ностальгическими цветами. Цветки оранжевые, с красноватыми оттенками на внешних лепестках, собираются в соцветия; в зависимости от погоды и возраста тональность цветков варьируется от темно-оранжевого до абрикосового. Устойчивость цветков к дождю высокая. Аромат сладкий, фруктовый. Цветение повторное. Куст прямостоячий, с жесткими побегами. Листва блестящая, темно-зеленая (молодая - темно-красная), высокоустойчивая к болезням.","Tantau, Германия,2012",pionovidnye_rozy,yes,meri-enn
,Отелло,Малиновый,Сильный,125,100,3,1,10,9,средняя,средняя,средняя,"                        Кустарниковая роза, шраб «Отелло» (Othello) селекции David C. H. Austin (1926-2018), выведенный в 1986 году, до настоящего времени остается одним из самых роскошных и надежных сортов английских шрабов. Цветки густомахровые ностальгической формы идеальной чашевидной формы, напоминающий кубок, крупные, отдельные цветки достигают свыше 14 см в диаметре. В зависимости от погоды цвет меняется от розово-малинового до пурпурно-лилового. Темнее всего цвет в холодную погоду. Поздние осенние цветы «темно-кроваво-красные, багровые от ""старости», ранние летние цветы с розовым оттенком. Аромат яркий, насыщенный, сладкий и густой, похож за концентрированный аромат розового масла, более насыщенный в пасмурную погоду.  Цветение с июня по октябрь до заморозков, несколькими волнами с короткими перерывами, одиночными цветками и небольшими (до трех цветков) соцветиями на концах побегов.  Куст выносливый, пряморослый, крепкий, ветвистый, с крупными колючками.  ",Austin Великобритания,pionovidnye_rozy,yes,otello
,Ред Эден Роуз,Красный,Средний,160,120,5,3,10,9,слабая,средняя,средняя,"                        Роза с крупными густомахровыми (около 100 лепестков) тёмно-красными цветками старинной формы, собирающимися в кисти по 3-5 штук. Аромат сильный, фруктовый. Качество цветков зависит от климата: роза любит солнце и тепло (но не 40-градусную жару). Устойчивость к болезням хорошая.","Meilland, Франция, 2002",pionovidnye_rozy,yes,Red-eden-rose
,Роальд Даль,Абрикосовый,Средний,,120,5,3,8,6,сильная,сильная,сильная,"                        Роза селекции Остина с ароматными чашевидными цветками абрикосово-персикового цвета, распускающимися из красивых красно-оранжевых бутонов. Аромат - чайной розы с фруктовыми нотками. Цветение в соцветиях, повторное. Куст ветвистый, округлой формы, с малошипными побегами и листвой, обладающей высокой устойчивостью к болезням.","David Austin Великобритания, 2016",pionovidnye_rozy,yes,roald-dal
,Сентер Ройял,Малиновый,Сильный,80,60,,1,12,9,слабая,средняя,средняя,"                        Очень привлекательная роза с крупными и очень ароматными пурпурно-фиолетовыми цветками. Аромат классический, чайной розы. Цветение повторное. Куст высотой 70-100 см, компактный, но при этом образует большое количество базальных побегов. Листва глянцевая.                    ","Evers Германия, 2004",pionovidnye_rozy,yes,senter-royyal
