title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
,Романтик Антик,,Средний,100,80,,1,10,8,сильная,сильная,сильная," Яркая новинка в розовых тонах с более ярким центром, цветки крупные густомахровые .Яркая роза с романтическим раскрытием округлого бутона.Romantic Antike -генетическая сестра персиковой  Caramel Antike и выглядит как розы с картин старых голландских мастеров.Аромат мягкий приятный.Цветки хорошо выдерживают  как дождь так и жару. Цветок держится на кусту более двух недель.Устойчивость к болезням высокая.Цветение в течение всего сезона до морозов.",,sadovye_rozy_premium_klassa,yes,romantik-antik
,Салманасар,Лососевые,Сильный,150,100,,1,16,14,сильная,сильная,сильная," Коллекция садовой или английской садовой розы, специальная коллекция срезочных сортов. В отличии от многих садовых роз эти сорта медленно раскрываются и долго сохраняют свежесть в вазе. Цветки двухцветные  нежно-розовые   с персиковые оттенками. Яркий приятный аромат",Meilland ,sadovye_rozy_premium_klassa,yes,salmanasar
Samantha Bridal,Саманта Брайдал,,,,,,,,,,,,,,sadovye_rozy_premium_klassa,yes,samanta-braydal
Summer Rose,Саммер Роуз,,,,,,,,,,,,,,sadovye_rozy_premium_klassa,yes,sammer-rouz
Vuvuzela Sweet,Свит Вувузела,Абрикосовый,Слабый,90,70,,1,10,8,средняя,сильная,сильная,                       ,De Ruiter Нидерланды,sadovye_rozy_premium_klassa,yes,svit-vuvuzela
SWEET X-PRESSION,Свит Экспрешн,,Слабый,100,80,,1,12,10,средняя,сильная,сильная,                      ,,sadovye_rozy_premium_klassa,yes,svit-ekspreshn
,Тоффи,Коричневый,Средний,110,80,,1,14,12,сильная,сильная,сильная," Новинка из винтажной коллекции - роза Тоффи (Тoffee). Роскошная ""бумажная"" фактура лепестков, тёплый крафтовый оттенок, крупный бутон и непередаваемое ощущение тепла и уюта.  Роза Toffee, в переводе ""ириска"", лучший подарок утончённому ценителю редких цветов и живописных букетов.  Бутоны классической формы раскрываются в густомахровые цветки необычного кофейно-карамельного цвета. Раскрываются очень медленно, в течении трех недель. Куст с крепкими прямыми стеблями и крупной темно-зеленой листвой, устойчивой к заболеваниям.",,sadovye_rozy_premium_klassa,yes,toffi
,Флеш Ай,Оранжевый,Стабый,80,50,,1,8,5,сильная,сильная,сильная,"                         Яркие, желто-оранжевые бутоны распускаются,  обнажая зеленую сердцевину цветка - как бы проросшую сквозь бутон зеленую пальмочку.  Эта роза станет  изюминкой вашей коллекции, удивляя и восхищая ваших гостей. Цветки долго стоят в срезке, модная новинка для букетов.                    ",,sadovye_rozy_premium_klassa,yes,flesh-ay
,Фри Спирит,,Слабый,100,70,,1,10,8,,,,"                        Роза Фри Спирит - это красивая роза с разноцветными цветками. Она может похвастаться весьма необычным окрасом: смесью красного, желтого, розового, персикового и цвета фуксии. У розы большие, махровые цветки со слегка гофрированными лепестками, открытой формы. Из срезанных цветов получаются роскошные, пышные букеты. На эту розу хочется смотреть. Такой красивой и текстурированной форме цветка невозможно противостоять .",Tantau ,sadovye_rozy_premium_klassa,yes,fri-spirit
Chiffon,Шифон,Кремовые,Слабый ,100,80,3,1,10,8,сильная,сильная,сильная,                        ,,sadovye_rozy_premium_klassa,yes,shifon
Shukrani,Шукрани,Абрикосовый,Слабый ,110,90,,1,10,8,сильная,сильная,сильная,,,sadovye_rozy_premium_klassa,yes,shukrani
,Эппл Джек,Двухцветный,Слабый,100,80,3,1,8,5,средняя,сильная,сильная,                       ,Нидерланды,sadovye_rozy_premium_klassa,yes,eppl-dzhek
Bounty Way,Баунти Вей,Сиреневый,Слабый ,100,80,,1,12,10,сильная,сильная,сильная,,,sadovye_rozy_premium_klassa,yes,baunti-vey-
,Вайлд Лук,Коричневый,Легкий,100,80,2,1,10,8,сильная,сильная,сильная,"                        Цветы крупные густомахровые двухцветной окраска перламутрово-розовые с кофейными оттенками и зеленоватыми наружными лепестками, Удивительные сочетания оттенков завораживают взгляд взгляд. Цветение продолжительное до морозов. Устойчивость к болезням высокая. Высота куста 100см",,sadovye_rozy_premium_klassa,yes,vayld-luk
Victorian Bride,Викториан Брайд,Абрикосовый,Слабый ,110,80,3,1,14,12,сильная,сильная,сильная,                        ,,sadovye_rozy_premium_klassa,yes,viktorian-brayd
,Вулканика,Красный,Слабый,150,120,5,3,8,7,сильная,сильная,сильная,"                        Вулканика (Vulcanica) - очень интересный и красивый сорт! Цветки шаровидной формы, диаметром 8 см, махровые появляются в соцветиях по 5 - 7 шт. Цветение обильное, волнами в течение всего сезона. Желтые цветки с красными концами, при раскрытие бутона окрашиваются практически в красный цвет. Это происходит из - за того, что красный цвет растекается по мере роспуска бутонов. Такая окраска делает сорт еще более привлекательным.                    ",,sadovye_rozy_premium_klassa,yes,vulkanika
,Грин Ай,Зеленый,Слабый,100,80,,1,8,5,сильная,сильная,сильная,"                        Бело-зеленые, гофрированные лепестки окружают зеленую серединку цветка, полностью оправдывает свое название - «зеленый глаз». Иногда прямо из зеленой серединки цветка появляются новые бутоны в большом количестве. Размер цветка - средний (9 см). Высота куста 90 -100 см., еле заметный аромат, хорошая устойчивость к морозам и болезням.                    ",,sadovye_rozy_premium_klassa,yes,grin-ay
Country Garden,Кантри Гарден,Красный,,,,,,,,,,,                       ,,sadovye_rozy_premium_klassa,yes,kantri-garden
,Майра Ред,Красный,Слабый,110,80,3,1,11,9,сильная,средняя,средняя,"                        Цветок имеет пышное раскрытие бутона, крупные ровные лепестки и безупречную золотую сердцевину. У розы Майра махровые бордово-красные, душистые цветки ностальгической формы. лепестки плотные с волнистыми как бы гофрированными краешками лепестков. Серединка цветка винтажная Она полностью раскрывается до среднего размера, испуская легкий розовый аромат ипринимая классическую форму розетки                    ","PLANTAS CONTINENTAL, S. A., Испания , 2012",sadovye_rozy_premium_klassa,yes,mayra-red
,Мата Хари,Абрикосовый,Слабый,60,50,,1,12,10,сильная,сильная,сильная,"                        Изумительный цветок с интригой , как и сама загадочная Мата-хари, чьим именем была названа роза – блистательной красавицы и куртизанки. Крупные абрикосово-розовые цветки с плотным бутоном с множеством ажурных лепестков и зеленым сердцем в центре бутона. Цветки одиночные на ровных прямых побегахЛиства плотная, кожистая устойчива к заболеваниям                    ",,sadovye_rozy_premium_klassa,yes,mata-khari
PARADISE BEACH,Парадиз бич,Фиолетовый,Слабый ,100,90,5,3,10,8,средняя,средняя,средняя,                        ,,sadovye_rozy_premium_klassa,yes,paradiz-bich
,Ред Ай,Красный,Слабый,70,50,,1,10,8,сильная,сильная,сильная," Роза Ред Ай является воплощением свежего и смелого взгляда на гибридные сорта. Куст растет компактно, как правило, его высота редко достигает 60 см, обычно останавливается на 40-50 см. Благодаря большому количеству кожистой листвы куст кажется аккуратным и пушистым. Во время цветения образуются плотные бутоны алого (красного) цвета с яркой зеленой сердцевиной. Сорт больше предназначен для озеленения парков, садов и скверов, нежели для оформления цветочных композиций.",,sadovye_rozy_premium_klassa,yes,red-ay
Red Perfumella,Ред Парфюмелла,Красный,Очень сильный,110,90,,1,12,10,сильная,сильная,сильная,"                        Роза с крупными густомахровыми пурпурными цветками чашевидной формы диаметром 12 см. Аромат очень сильный, смесь аромата старинных роз и лимонной цедры. Цветок хорошо держится и в жаркую погоду; вечером немного закрывается. Побеги прямые, длинные. Сорт отлично подходит для срезки.",Meilland,sadovye_rozy_premium_klassa,yes,red-parfyumella
,Тиара,Сиреневый,Слабый,,100,,1,12,10,сильная,сильная,сильная," Новинка современных срезочных роз Цветки крупные густомахровые сиреневые с зеленоватым реверсом наружных лепестков Изогнутые спиральные внутренние лепестки в темной лавандовом цвете, окруженные светло-мятно-зелеными лепестками, делают ее поистине незабываемой и запоминающейся! Побеги практически без шипов",,sadovye_rozy_premium_klassa,yes,tiara
Shimmer,Шиммер,Абрикосовый,Средний ,110,90,,1,10,8,сильная,сильная,сильная,,Rio Roses,sadovye_rozy_premium_klassa,yes,shimmer
