title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
,Хот Шоколад,Коричневый,Слабый,100,80,5,3,9,8,средняя,сильная,средняя,"                        Роза с уникальным, необычно изменчивым окрасом цветков: рыжие, насыщенно оранжево-красные с коричневым оттенком, шоколадные с ярко-красным, тепло-огненно рыжие со сливово-дымчатым налетом цветов, с белыми потеками и белой окантовкой кое-где по краю лепестков. Цвет становится более коричневым по мере распускании цветка, он необычный и привлекательный на всех стадиях роспуска. Самый красивый цвет осенью и в холодную погоду, в жару меняется до корично-терракотовый. Цветы старомодной, неправильной формы, махровые, с волнистыми лепестками, размером 8-9 см, с мягким ароматом. Цветки появляются обычно по одному или в кистях по 3-5 штук. Цветение частыми волнами в течение всего сезона.  Куст густой, высотой от 100 до 140 см. шириной до 70 см. Листва очень крупная, темно-зеленая, кожистая, устойчивая к болезням,однако требует профилактики от черной пятнистости. USDA Зона 6b и теплее. ","Simpson, Новая Зеландия",floribunda_rozi,yes,khot-shokolad
Tchaikovski,Чайковский,Кремовые,слабый,80,60,3,1,9,8,,сильная,сильная,"                        В последние годы Дом Мейян заявил некоторые из своих новых сортов как розы Farniente. Это название определяет их как розы легкие в уходе – очень морозостойкие, очень устойчивые к заболеваниям, и не нуждающиеся в обрезке. Tchaikovski – хороший пример розы такого типа. У него элегантные бутоны, как у чайно-гибридных роз, которые раскрываются в цветки старинной формы, и растение не требует опрыскивания, удаления отцветших цветков и обрезки. Цветки красивого кремового цвета с бледно-сливочным реверсом лепестков, с абрикосовыи или бледно-желтым центром. Они прекрасно сочетаются с темной листвой и густым кустом. В жарком климате сорт достигает 1,5 м.",,floribunda_rozi,yes,chaykovskiy
Cinco de Mayo,Чинко де Майо,Красный,,,,,,,,,,,,,floribunda_rozi,yes,chinko-de-mayo
,Шокинг Блю Shocking Blue,Сиреневый,Сильный,100,90,5,3,11,10,слабая,средняя,средняя,"Саженцы роз Шокинг Блю, несмотря на свое название, обладают совсем не синим и не голубым цветом. Лепестки у розы, скорее, фиолетово-розовые с лиловым реверсом. Высота куста у саженцев данного сорта около 60-80 см, количество цветков на стебле 3-5 шт, бутоны диаметром 10 см. Благодаря длинным побегам, эти розы можно срезать и составлять из них букеты, также растения прекрасно будут смотреться в вазе. Помимо прочего, бутоны источают достаточно сильный аромат, что также будет преимуществом при срезке. Сорт цветет обильно, полностью оправдывая ожидания, устойчивость к болезням средняя.   ","Kordes, Германия, 1974",floribunda_rozi,yes,shoking-blue
Ebb Tide,Эбб Тайд,Фиолетовый,сильный,90,70,3,1,12,9,сильная,сильная,средняя,"                        Сорт невероятной окраски, с очень насыщенным ароматом – такая роза наверняка привлечет внимание! Дымчато-пурпурные бутоны распускаются в густомахровые цветки в старинном стиле, сливовой окраски с дымчатым напылением. Интенсивный гвоздичный аромат почти сбивает с ног. Куст средней высоты, ветвистый, прямостоячий. Сорту нужно время, прежде чем он войдет в силу и покажет себя в полной красе",,floribunda_rozi,yes,ebb-tayd
,Эден Романтика,Коричневый,Средний,65,55,5,3,6,5,сильная,слабая,сильная,,"Meilland, Франция,2003",floribunda_rozi,yes,eden-romantika
,Энн Хэндэрсон,Абрикосовый,Сильный,90,70,3,1,10,8,сильная,сильная,сильная,"                        Необычная и чрезвычайно привлекательная флорибунда с массой больших цветков изящной формы цвета карамели с оттеками кофе, затем с насыщенными бронзовыми тонами и хорошим ароматом. Кусты энергично растущие, пропорционально сформированные, высокоустойчивые к заболеваниям.",,floribunda_rozi,yes,enn-khenderson
Anna's Promise,Анна Промис,,средний,180,150,5,3,,10,средняя,сильная,сильная,"                        Бутоны длинные заострённые, элегантные. Цветки диаметром 10 см, махровые (35 лепестков), одиночные или в небольших соцветиях, двухцветные, золотисто-загарные с розовым румянцем, обратная сторона лепестков медная. Цветение повторное в течение сезона. Аромат умеренный фруктовый с небольшой пряностью. Стебли средние. Листва тёмно-зелёная глянцевая, устойчивая к болезням. Куст очень прямой, высотой 150-180 см. Срезанные цветы хороши в букетах.",,floribunda_rozi,yes,anna-promis
Apache,Апачи,Оранжевый,Слабый,120,100,3,1,10,8,средняя,средняя,средняя,"Саженцы роз Апачи (Apache) - это яркие оранжевые цвета в Вашем цветном уголке!Благодаря высоте куста, равной 80 см, цветы этого сорта эффектно смотрятся среди прочих растений. В период роспуска бутонов, на себя обращает внимание еще и количество цветков на стебле, ведь оно достигает 3-5 шт. Стоит только вообразить, как ярко и броско раскрываются эти лепестки! Бутоны крупные, диаметром 10-12 см. Цвет хотелось бы охарактеризовать более детально: если внимательно рассмотреть каждый лепесток, можно отметить, что на нем сочетаются два цвета! Бутоны отливают оранжево-розовым оттенком и, что важно, на солнце не выгорают! Саженцы могут похвастаться характерным для роз слабым ароматом, а также средней устойчивостью к болезням.   ",Kordes,floribunda_rozi,yes,apachi
Arifa,Арифа,Двухцветный,средний,120,60,3,1,10,8,средняя,средняя,средняя," Сорт Арифа являет собой прекрасную двухцветную розу - неизменную любимицу нашего Питомника. Она привлекает своим эффектным и незаурядным окрасом: тонкие и хрупкие лепестки, ванильно-белые у основания, приобретают яркий малиновый румянец по краям. Такой изысканный рисунок природы выразительно подчеркивает изящную бокаловидную форму розы. Ее грациозный чашевидный бутон деликатно распускается в красивый и нарядный цветок, диаметр которого варьируется от 8 до 10 сантиметров. Оттеняет красоту розы темно-зеленая глянцевая листва, нарастающая на крепкий и упругий кустарник высотой 60-80 сантиметров. Растение идеально подходит для посадки на передний план и прекрасно сочетается с розами пастельных оттенков",,floribunda_rozi,yes,arifa
,Белая Флорибунда,Белый,очень сильный,100,80,3,1,8,6,средняя,сильная,средняя,                       ,,floribunda_rozi,yes,belaya-floribunda
,Болеро,Кремовые,Сильный,120,90,5,3,8,7,сильная,сильная,сильная,"                        Роза флорибунда Болеро (Bolero) — один из новых сортов, который отличается невероятно пышным цветением и удивительной окраской. Смешение глубоких и чистых оттенков: экрю, взбитых сливок, светлой карамели и шампанского —  на фоне чистой зелени листьев смотрится крайне эффектно.",Meilland ,floribunda_rozi,yes,bolero
Bonica,Боника,Розовый,Слабый,100,90,10,5,6,5,средняя,средняя,слабая,"Саженцы роз Bonica  – одни из самых популярных и широко распространенных из современных роз.  Роза стремительно набрала свою популярность благодаря возможности ее использования в различных целях. Цветки бледно-розовые, раскрываются из ярко-розовых бутонов, затем выгорают до почти белых, особенно, в жару. У них волнистые лепестки и слегка чашевидная форма. Цветки обычно появляются по 5-15 шт в кистях. Хотя побеги и короткие, цветки хороши для срезки и долго стоят в воде. Саженцы данного сорта способны порадовать очень длительным и впечатляющим первым цветением. ",,floribunda_rozi,yes,bonika-bonica
,Боттичелли,Розовый,Средний,90,70,5,3,12,10,сильная,сильная,сильная,"                        Цветки светло-розовые, махровые (50—55 лепестков в одном цветке), без аромата, диаметром около 10 см. Цветков на ветке - от 2 до 15. Цветение непрерывное, обильное весь сезон. Куст густой, компактный, высотой 70-80 см. Листья плотные, полуматовые, тёмно-зелёные. Устойчивость к болезням высокая.",Meilland,floribunda_rozi,yes,bottichelli-
,Бриоза,Двухцветный,Слабый,70,50,5,3,8,7,средняя,средняя,средняя,"                        Роза Бриоза - очаровательная роза с большим количеством медленно распускающихся махровых цветков, собранных в кисти, с очень интересным переходом цвета в процессе практически непрерывного цветения. Цветы удивляют меняющимися оттенками – желтые - персиковые - оранжевые, то появляется сиреневый тон, то карамельный. Держится цветок очень долго, аккуратно отцветая, дождя и солнца не боится. Цветение обильное, хороший повтор. Куст невысокий, компактный, 40-45 см высотой, такой же шириной. Листва мелкая, светло-зелёная, к болезням стойкая.","Barni, Италия, 1990",floribunda_rozi,yes,brioza
,Бургунди Айс,Фиолетовый,Средний,150,70,5,3,8,7,средняя,средняя,средняя,"                        Флорибунда с цветками насыщенного сливового, почти фиолетового, цвета, и более светлой обратной стороной лепестков. Цветок махровый (до 40 лепестков), с ароматом мёда и нотками гвоздики. Куст высотой 75-90 см, шириной 80-100 см, с прочными побегами почти без шипов. Листва средне-зелёная, глянцевая, с высокой устойчивостью к болезням.",Edgar Norman Swane США,floribunda_rozi,yes,burgundi-ays
,Везалиус,Сиреневый,Сильный,100,80,5,3,9,7,средняя,средняя,средняя,"                        Флорибунда Vesalius (Martin Vissers, Бельгия) ― роза, которая не сможет оставить равнодушными любителей сиренево-лиловых роз. Бутоны кремово-розовые, шаровидные. Цветки густо-махровые, нежно-розово-кремовые со светло-сиреневым оттенком, особенно выраженным в конце роспуска бутона, когда он из розоватого переходит в насыщенно-лиловый. Цветет роза очень обильно, довольно большими соцветиями, при этом цветки доходят до 10 см в диаметре. Очаровывает замечательный мощный аромат. Из неприятного момента – роза страдает от дождя, немного поникает и осыпается. Цветение практически непрерывное в июне-сентябре. Листва плотная, устойчивая к заболеваниям. Куст прямостоячий, густой, компактный, высотой 80-100 см, ширина 80 см. Подходит для одиночных и групповых посадок, эффектна в живых цветущих изгородях. Цветы пригодны для срезки.","Martin Vissers Бельгия, 2012",floribunda_rozi,yes,vesalius
,Генриетта Барнетт,Абрикосовый,Сильный,,80,3,1,8,6,сильная,сильная,средняя,"                        Цветы махровые, чашевидной формы, пылающего янтарного цвета, с центральными лепестками цвета золотистого янтаря с чуть заметным розовым оттенком, обрамленные волнистыми лепестками. Аромат интенсивный, с ноткой мирры. Цветы медленно распускаются и долго держатся, цветение в кистых (до 10 шт.) повторное, всё лето. Куст высотой 80-90 см. шириной 60-75 см, с крупной листвой, устойчивой к болезням.","Harkness Великобритания, 2007",floribunda_rozi,yes,genrietta-barnett
,Голден Бордер,Желтый,Средний,70,60,10,5,6,4,средняя,сильная,сильная,"                        Golden Border, в переводе ""Золотая граница"" , цветет кистями махровых цветов желто-лимонного цвета. Цветы небольшие, до 6 см в диаметре, с приятным ароматом. Цветение обильное с конца весны до осени. Куст прямостоячий, хорошо разветвленный, со слабо шиповатыми стеблями, с перистыми, глянцевыми, зубчатыми, темно-зелеными листочками. Предпочтительное размещение на солнечных местах. В тени обильность цветения снижается. Кустарник невысокий, через два и более лет посадки достигает высоты 0,8 м и ширины 0,6 м. Сoрт зимoстoйкий, устoйчивый к зaбoлeвaниям. Используется для создания клумб, бордеров, в городском и коттеджном озеленении.",Verschuren Нидерланды,floribunda_rozi,yes,golden-border
Joachim du Bellay,Джехим дю Белле,Розовый,Слабый ,90,70,5,3,10,8,средняя,средняя,средняя,,,floribunda_rozi,yes,dzhekhim-dyu-belle-
Sababurg,Дорошенхлосс Сабабург,Розовый,Слабый,120,100,5,3,10,8,сильная,средняя,слабая," Розы Dornroschenschloss Sababurg были выведены для выращивания в холодном климате - даже сильные зимние морозы этим цветкам не страшны. У розочек несколько важных преимуществ. Прежде всего, они имеют необычный двухцветный окрас лепестков и сладкий аромат с пряными нотками, что делает их невероятно привлекательными. Цветут эти розочки тоже весьма интересно - удлиненные бутоны превращаются в цветки с высоким центром. А сам куст раскидистый и густой, с обилием кожистой листвы. Заказать саженцы роз Дорошенхлосс Сабабург  в Москве можно, нажав кнопку ""в корзину""! ","Kordes, Германия, 1993",floribunda_rozi,yes,sababurg
Easy Does It,Изи даз Ит,Оранжевый,Сильный,100,90,10,5,8,7,сильная,сильная,сильная,"                        У розы красивый крупный и яркий цветок с массой резных лепестков. Алый цвет в начале распускания бутона последовательно сменяется апельсиновым, персиковым, малиновым и, наконец, при отцветании, цветок становится светло-розовым. Это потрясающее зрелище. И в довершение ко всему при поддержании оптимальных условий содержания цветение продолжается весь сезон.",,floribunda_rozi,yes,izi-daz-it
,Индиан Рафлс,Красный,,,,,,,,,,,,,floribunda_rozi,yes,indian-rafls
,Кантри Гёрл,Розовый,Слабый,60,50,10,5,6,4,средняя,сильная,сильная,"                        Цветки диаметром 4-6 см, густомахровые, вишнёво-красные, позже становятся розово-белыми с оттенками до абрикоса и ванили. Цветение в кистях, длительное, повторное. Куст прямостоячий, высотой 50-70 см, шириной около 50 см, листва зелёная, глянцевая, устойчивая к болезням.                    ","Rosen Tantau Германия, 2014",floribunda_rozi,yes,kantri-gyerl
Cafe,Кафе,Коричневый,Слабый,120,100,5,3,10,9,средняя,средняя,средняя,"                        Цветки немного квартированные, напоминают центифолии, что редкость среди коричневых роз и смотрится очень привлекательно. Цвет Cafe очень сильно зависит от погоды и сезона, но в наилучших условиях сорт цветет крупными цветками цвета настоящего кофе с молоком, однако, всегда с теплым золотистым оттенком. В зависимости от климата и времени года, цветки иногда могут быть слишком резкого медно-желтого цвета, как у золотарника. Также Cafe одна из немногих ароматных коричневых роз – аромат розового масла очень подходит к форме цветков. Еще одна необычность для флорибунды – Cafe вырастает в крупный куст с крупными цветками  в кистях. Листва матовая, подвержена мучнистой росе, приятного ярко-зеленого цвета. ",Kordes,floribunda_rozi,yes,kafe
ROTKAPPCHEN,Красная Шапочка,Красный,средний,70,60,5,3,7,6,средняя,сильная,сильная,                       ,,floribunda_rozi,yes,krasnaya-shapochka
,Лакре,Кремовые,Средний,100,70,3,1,12,10,сильная,сильная,сильная,"                        Цветы крупные, густомахровые, в кистях по 2-3 шт. Бледно-абрикосовые при распускании, они затем становятся кремовыми. Аромат нежный. Цветение повторное .Сорт здоровый и довольно морозостойкий. Подходит для срезки.","Lacre Alfredo & Fos. Lda. Moreira da Silva Португалия, 1963 ",floribunda_rozi,yes,lakre
Lady Romantica,Леди Романтика,Белый,слабый,80,60,3,2,10,8,средняя,сильная,сильная,"Сорт Lady Romantica – это роскошные белые цветки с нежно-кремовым оттенком.  Важной особенностью, а иногда и главным критерием при выборе саженца, является морозостойкость и устойчивость к заболеваниям. Выбирая данный сорт, можете быть уверены, что в этом смысле он соответствует всем параметрам. Куст достигает высоты 60-80 см. Обладая легким ароматом, флорибунда завораживает еще больше. Бутоны на стебле этого саженца насчитывают 18-22 волнистых лепестков, как правило, расцветают по 2-3шт. на стебле и достигают диаметра 8-10см.    ",,floribunda_rozi,yes,ledi-romantika-lady-romantica
Leo Ferre,Лео Ферре,Двухцветный,слабый,100,60,3,1,11,9,слабая,сильная,сильная,"                        Цветок розово-белый, с желтым центром и красными краями, махровый, 30-35 лепестков, диаметр цветка 9-11 см, с высоким центром, обладает легким ароматом. Цветение обильное, повторное. Высота растения 60-100 см, размер куста 100х60 см, лист большой, темно-зеленый, глянцевый. Устойчивость к заболеваниям высокая, морозостойкий сорт.",,floribunda_rozi,yes,leo-ferre
,Летс Селебрейт,Фиолетовый,Средний,90,70,5,3,10,8,средняя,средняя,средняя,"                        Флорибунда с оригинальной окраской цветков - cеребристо-белые лепестки покрыты фиолетово-лиловыми штрихами и пятнами, создающими уникальный рисунок. Цветки среднего размера, махровые с красиво расположенными лепестками, с нежным ароматом, могут располагаться одиночно или в больших соцветиях. Цветение обильное, почти непрерывное. Куст густой, плотно покрытый глянцевой листвой. Устойчивость к болезням хорошая.","Gareth Fryer Великобритания, 2011",floribunda_rozi,yes,lets-selebreyt
,Лионс Розе,Кремовые,Средний,60,50,5,3,8,7,слабая,средняя,сильная,"                        Элегантная новинка в нежно-кремовых тонах. Цветки, едва раскрывшись, имеют легкий абрикосово-розовый оттенок в центре, затем выгорают до пости белых. Появляются в кистях по 3-5 шт. Куст ветвистый, прямостоячий, до 60 см в высоту. Идеально подходит для массивов, а также для посадки небольшими группами.","Kordes, Германия",floribunda_rozi,yes,lions-roze
,Маликорн,Красный,Слабый,100,80,5,3,7,5,слабая,средняя,средняя,"                        Сорт назван в честь родной деревни Georges Delbard , которая считается колыбелью его питомников и розариев. Куст с яркими цветами глубокого кроваво красного цвета с бархатистыми листьями. В роспуске видна серединка, которая прикрывается лепестками вновь на ночь и непогоду. Цветы с легким душистым ароматом, среднего от 5 до 7 см размера. В массиве рекомендуется сочетать эту розу с сортами более светлого красного тона. Цветение обильное с июня до заморозков. Листва глянцевая, тёмно-зелёная с бронзовым отливом по жилкам с хорошей устойчивостью к болезням.                    ","Delbard, Франция, 2006",floribunda_rozi,yes,malikorn
,Мария Антуанетта,Кремовые,Сильный,70,60,3,1,7,6,средняя,средняя,средняя,"                        Цветки нежно-абрикосовые, с более светлыми тонами у крайних лепестков, ностальгической формы, устойчивы к неблагоприятным погодным условиям. Цветение в зонтиковидных соцветиях, повторное, обильное. Аромат насыщенный, фруктовый с пряными нотками. Куст компактный, листва плотная, тёмно-зеленая, глянцевая, устойчивая к болезням.","Tantau Германия, 2003",floribunda_rozi,yes,mariya-antuanetta
,Моин Моин,Розовый,Слабый,90,70,20,15,8,6,сильная,сильная,сильная,"                        Мойн Мойн ( Moin Moin ) - обильно цветущая и гармонично растущая флорибунда. Бутончики декоративные, малиново-розовые, яйцевидные. Цветы розовые с лососевым оттенком, формой от шаровидного до чашевидного, густомахровые, 45–60 лепестков в одном цветке, диаметр цветка в полуроспуске 3-5 см, в полном роспуске 5-7 см. Окраска цветков стабильная и отличается высокой устойчивостью к таким неблагоприятным погодным условиям, как дождь и солнцепёк. Цветёт обильно, повторно, цветки собраны в соцветия. Кусты компактные, вертикальные, густые, высотой 60-90 см, шириной 50 см, с очень хорошей устойчивостью к заболеваниям.","Kordes, Германия",floribunda_rozi,yes,moin-moin
Mokarosa,Мокароза,Коричневый,Слабый,80,70,5,3,12,10,средняя,средняя,средняя,                       ,Fryer,floribunda_rozi,yes,mokaroza
,Неон,Розовый,Слабый,90,70,10,5,6,4,сильная,сильная,сильная,"                        Флорибунда из коллекции Rigo-Roses с полумахровыми яркими кармино-розовыми цветками диаметром 5-7 см. Цветение повторное (первое очень обильное). Высота взрослого растения 30-60 см, ширина - 60-90 см. Молодая листва красновато-зелёная, затем она становится тёмно-зелёной, очень блестящей, среднего размера.                    ","Kordes, Германия, 2001",floribunda_rozi,yes,neon
,Нью Имэджин,Двухцветный,Средний,90,70,5,3,8,7,средняя,сильная,сильная,"                        Роза New Imagine селекции Francois Dorieux II всегда находится в центре внимания благодаря неповторимому окрасу цветков .  Бутон розы округлый фиолетово-малиновый с кремово-розовыми пятнами. Цветы оригинальные с основным нежным кремовым с сиреневыми тонами окрасом , бордовыми, красными полосками и пятнами самых разных оттенков и полутонов , придающие уникальность каждому цветку на кусте розы. Цветки диаметром 7 - 8 см. , собраны в небольшие соцветия на прямостоячих с пурпурными оттенками побегах, махровые 17 - 25 лепестков в одном цветке, медленно раскрывающиеся, обладают устойчивым насыщенным запоминающимся, как и окрас розы ароматом. В полном роспуске цветки приобретают чашевидную форму и показывают свою серединку. Цветение обильное, непрерывное с июня до заморозков. Высота куста 70 - 90 см, ширина 60-70 см, компактный, густой, с глянцевой, темно-зеленой среднего размера листвой.Устойчивость к заболеваниям очень высокая, особенно к мучнистой росе и черной пятнистости. Хорошо переносит жару.                    ","Dorieux, Франция, 2004",floribunda_rozi,yes,nyu-imedzhin
Old Port,Олд Порт,Малиновый,сильный,100,90,3,1,11,10,средняя,сильная,слабая,,,floribunda_rozi,yes,old-port
Orangerie,Оранжери,Оранжевый,Слабый ,90,70,5,3,8,7,средняя,сильная,сильная,,,floribunda_rozi,yes,oranzheri
,Парфюм д’Орлеан,Лососевые,Сильный,80,70,5,3,,10,средняя,средняя,средняя,"                        Флорибунда Парфюм д`Орлеан (Parfum D' Orleans ) очень привлекательна своими душистыми романтической формы цветами, похожими на старые английские розы. Бутон темно-лососево-розовый с красными штрихами, бокаловидный. Цветок оранжево-розовый с более насыщенным оранжевым тоном в центре цветка , чашевидный, густомахровый, от 60 до 70 лепестков в одном цветке, диаметр цветка 9 - 10 см, обладает очень насыщенным сильным ароматом. Цветение: очень обильное, волнами в течение сезона с июня до заморозков, цветки собраны в крупные соцветия.","Bernard Sauvageot Франция, 2006",floribunda_rozi,yes,parfyum-d-orlean
,Поэзи,Розовый,Сильный,100,60,3,1,8,7,Хорошая,Хорошая,Хорошая,"                        Очень выносливый и обильноцветущий сорт, цветки долго держатся, они розовые, с более темным центром, крупные и густомахровые. Куст ветвистый, до 60 см высотой, с блестящей жесткой листвой.  Эта роза американской селекции не столь обильно цветет, но завораживает совершенством формы цветка и редкой двухцветной розовой гаммой. Цветок раскрывается медленно и иногда улавливается оттенок какао с молоком, который мне не доводилось видеть в другом сорте роз. Культивар подойдет тем, кто любит все редкое и необычное.","William A. Warriner США, 1987",floribunda_rozi,yes,poezi
Red Abundance,Ред Абунданс,Красный,Слабый ,80,60,5,3,7,6,сильная,средняя,средняя,,,floribunda_rozi,yes,red-abundans
,Републик дэ Монмарт,Красный,Средний,100,80,5,3,,10,средняя,средняя,средняя,"                        Энергичная, обильно цветущая роза с темно-зеленой, глянцевой листвой. Цветы крупные, ярко-красные, в старинном стиле, около 100 лепестков, с легким ароматом красных фруктов. ","Delbard Франция, 2011",floribunda_rozi,yes,republik-de-monmart
,Розенфасцинацион,Розовый,Средний,110,90,5,3,10,8,сильная,сильная,сильная,"                        Цветки густомахровые, ностальгической формы, с нежной розово-лавандовой окраской лепестков. Цветок довольно хорошо переносит и солнце, и дождь. Аромат слабый. Цветение повторное. Куст густой, раскидистый. Высота взрослого растения - 90-110 см и выше. Устойчивость к болезням высокая. Морозостойкость высокая.",Kordes,floribunda_rozi,yes,rozenfastsinatsion
,Сангрия,Розовый,слабый,90,80,10,5,8,6,слабая,средняя,слабая," Если Вы хотите видеть в своем саду какое-нибудь крепкое растение, пышущее здоровьем, то саженцы роз Сангрия именно для Вас! Саженцы этого сорта собираются в небольшие кустики, объединяясь, бутоны горят ярким цветом фуксия. Листья у розы плотные, зеленые, крепкие. Что примечательно, сорт не требует тщательного ухода, поэтому розу приобрести может даже неопытный садовод. Густомахровые цветки (более 100 лепестков) имеют вид двухъярусной розетки и собраны в огромные плотные соцветия. Цветение настолько обильное, что кусты кажутся укрытыми ярким зонтом. Кусты раскидистые, высотой около 70 см, с декоративными плотными листьями. ",,floribunda_rozi,yes,sangriya
,Санлайт Романтика,Желтый,Слабый,50,40,5,3,7,5,слабая,средняя,средняя,"                        Роза Санлайт Романтика имеет очень приятный легкий фруктово-цветочный аромат. Цветок у сорта  Санлайт Романтика - густомахровый ярко-желтый с золотистым оттенком, светлеет при полном распускании, форма цветка чашевидная. Листва светло-зеленая. Сорт имеет среднюю устойчивость к заболеваниям, морозостойкий сорт, хорошо переносит жару.","Meilland, Франция, 2002",floribunda_rozi,yes,sanlayt-romantika
,Санта Моника,Сиреневый,слабый,70,60,10,5,6,5,сильная,средняя,средняя,"Саженцы роз Санта Моника обладают слегка небрежным внешним видом, что очаровывает с первых секунд! Цветки роз данного сорта отличаются нехарактерным обычной розе способом ""укладки"" лепестков - создается впечатление, будто перед Вами вовсе не роза, а, например, петунья. В диаметре бутоны достигают 5-6 см, цветет растение достаточно обильно, в перерывах между цветениями радуя одиночными цветками. Сорт идеально подходит для озеленения, хорошо выносит заболевания, а также очень стойко переносит зиму.",,floribunda_rozi,yes,santa%20monika
Centenaire de l'Haÿ-les-roses,Сентенер де Лей-ле,Розовый,Очень сильный ,120,100,5,3,12,10,средняя,сильная,сильная,,,floribunda_rozi,yes,sentener-de-ley-le-
,Спарклин Раффлз,,Слабый,70,50,3,1,8,6,сильная,средняя,средняя,"                        Роза из коллекции гофрированные розы. Цветки махровые, волнистые, изрезанные, диаметром 6-8 см, бархатистые розово-красные с серебристо-белым краем и оборотной стороной лепестков, неравномерно окрашенные. Ближе к отцветанию цвет лепестков становится малиновым с кремовыми вкраплениями. Аромат легкий. Цветение в соцветиях, повторное. Куст высотой около 50 см, с листвой, устойчивой к болезням.  ",,floribunda_rozi,yes,sparklin-rafflz
Tatton,Таттон,Оранжевый,Средний ,80,70,3,1,10,8,сильная,сильная,сильная,,,floribunda_rozi,yes,tatton
,Фрайфрау Каролина,Розовый,Очень сильный,90,70,5,3,10,8,средняя,сильная,сильная,"                        Новинка 2017 года - флорибунда из коллекции PARFUMA от питомника Kordes с с необыкновенным ароматом и высокой устойчивостью к заболеваниям. Цветки махровые, диаметром около 8 см, тёмно-розовые с фиолетовыми оттенками, с сильным ароматом фруктов и герани (наибольшая интенсивность - в полдень и вечером). Цветение повторное, в течение всего сезона. Куст пряморослый, компактный, высотой 60-90 см и шириной около 50 см, с высокой устойчивостью к заболеваниям. Морозостойкость высокая.","Kordes, Германия, 2017",floribunda_rozi,yes,frayfrau-karolina
,Фэнси Бэбилон Айс,Абрикосовый,Слабый,70,60,10,5,7,6,средняя,сильная,сильная,"                        Fancy Babylon Eyes - роза с лепестками персикового цвета и тёмно-красным пятном в основании лепестков. Тональность цветков в процессе цветения меняется. Диаметр цветков 5-6 см. Цветение обильное, повторное в течение сезона. Листва устойчивая к заболеваниям. Куст компактный, высотой 50-70 см. с темно зеленой яркой глянцевой листвой.                    ","Interplant Нидерланды, 2015",floribunda_rozi,yes,fensi-bebilon-ays
,Ханс Гоневейн,Розовый,Слабый,110,90,6,4,8,6,сильная,средняя,средняя,"                        Цветки нежного розового цвета, вначале шаровидные, но по мере роспуска становятся чашевидными, старинной формы. Цветение в крупных соцветиях, повторное, очень обильное. Куст густой, пышный, листва средне-зелёная, блестящая.","Tantau, Германия, 2009",floribunda_rozi,yes,khans-goneveyn
China Girl,Чайна Гёрл,Желтый,слабый,60,50,3,1,8,7,слабая,средняя,средняя,"                        Компактная флорибунда с очень выразительными, ярко-лимонными, густомахровыми цветками. Очень долго держит цвет, не выгорает даже на ярком солнце. Аромат пряный. Куст сильнорослый, компактный, хорошо цветет повторно. Подходит для посадки небольшими группами. ",,floribunda_rozi,yes,chayna-gerl
,Черри Гёрл,Красный,Слабый,100,80,10,5,6,5,сильная,сильная,сильная,"                        Вишнево-красные, густомахровые (до 60-70 лепестков), чашевидные цветки старинной формы появляются в небольших кистях из темно-красных, округлых бутонов. Аромат легкий. Куст компактный, вертикальный, плотный, с темно-зеленой, сильно глянцевой листвой.",W. Kordes & Sons Германия,floribunda_rozi,yes,cherri-gyerl
,Эдельвейс,Белый,Слабый,70,60,10,5,8,7,средняя,средняя,средняя,"                        Низкорослые флорибунды прекрасно подходят для клумб. Если они при этом еще и белые, и необычайно обильно цветут, то подойдут для любой цветовой схемы и самых разных посадок. Edelweiss – прекрасный пример тому – сорт популярен с самого своего появления и до сих пор. Цветки белоснежные, с желтым пятнышком в центре, отражающимся от полускрытых тычинок. К тому моменту как цветки полностью распустятся, тычинки становятся бурыми. Цветки появляются в крупных, но довольно плотных кистях, обычно по 5-10 шт, выдерживают дождь лучше большинства белых роз. Edelweiss – компактная, ветвистая роза, но довольно сильнорослая. Листва средних размеров, темная и блестящая. Цветение практически непрерывное.                     ",Poulsen Дания,floribunda_rozi,yes,edelveys
,Эйрбраш,Оранжевый,Слабый,,60,3,1,8,7,сильная,средняя,слабая,"                        Привлекательная своим ярким видом и оригинальным рисунком и цветом лепестков цветков, которые как будто раскрашены художником с помощью аэрографа - они оранжево-жёлтые с розовыми вкраплениями, брызгами и штрихами, уникальными для каждого лепестка.  Бутон золотисто-оранжевый с красными полосками и напылением, бокаловидный Цветок имеет цветовые переходы оттенков померанцово желтого , сливок , кремово-оранжево-золотистого с красным напылением и жёлтыми тычинками. Цветки полумахровые, 9 - 16 лепестков, чашевидные, диаметр цветка 8-10 см, без аромата, собраны в кисти. Расцветают по одному и имеют хорошую устойчивость к дождю. Цветение обильное, повторное, в течение всего сезона. Растение компактное, имеет вертикальный куст, густой и энергично растущий. Высота растения 60-90 см, ширина 60 см. Листва тёмно-зелёная, глянцевая. Устойчивость к заболеваниям хорошая, морозостойкий сорт.","Kordes Германия, 2013",floribunda_rozi,yes,eyrbrash
